agent,final_position,battery_soc,lap_time,won,laps_completed,avg_speed,consistency_rating,strategy_effectiveness,scenario_id
Defensive,6,5.0,91.66016235521772,0,70,196.37757055505975,0.9258461881411743,0.9468375747758206,S0035_0
Aggressive,7,5.0,91.51437291302234,0,70,196.69041514503596,0.85,0.8866637209503809,S0035_0
Conservative,1,8.306075316428691,87.93318760318267,1,67,204.70086995172804,0.95,0.7449348676131309,S0036_0
Risk_Taker,2,5.0,87.03114905742773,0,67,206.82250200009028,0.862220595749223,0.8120886799418863,S0036_0
Opportunist,3,5.0,89.42888723674375,0,67,201.2772444808451,0.9039063071509718,0.8979720554933337,S0036_0
Balanced,4,5.0,89.82488083369374,0,67,200.38991238213939,0.9,0.8492221171098668,S0036_0
Defensive,5,5.0,90.22259823013538,0,67,199.50655770394113,0.9436311365516813,0.755050475011643,S0036_0
Adaptive,6,5.0,90.16290252625105,0,67,199.63864844257066,0.9179185807951804,0.7076352252422308,S0036_0
Aggressive,7,5.0,91.41928698271802,0,67,196.89499441625193,0.85,0.8770940411416798,S0036_0
Risk_Taker,1,5.0,86.4234029232852,1,51,208.2769179544796,0.8648978424583873,0.7275523297865133,S0037_0
Conservative,2,5.2009786064532175,88.58445964324558,0,51,203.1959112522788,0.95,0.6062784839609328,S0037_0
Adaptive,3,6.56910488293229,89.59679194424123,0,51,200.90005020717638,0.9018816035450606,0.9350761670148363,S0037_0
Balanced,4,5.0,89.88726772906186,0,51,200.25083034290893,0.9,0.7699366403516563,S0037_0
Defensive,5,5.0,91.19511995387568,0,51,197.3789826594227,0.8858309149721849,0.7359930101436333,S0037_0
Opportunist,6,5.5686652211029015,92.03115316728258,0,51,195.58594432998007,0.8611331792999577,0.9962715411055181,S0037_0
Aggressive,7,5.0,92.34115307290641,0,51,194.92933974723493,0.85,0.9693075728163973,S0037_0
Conservative,1,5.0,96.68809544528432,1,67,186.16562791006862,0.95,0.6416499817933418,S0038_0
Risk_Taker,2,5.0,97.602612359336,0,67,184.42129329213844,0.8677095078848691,0.6307043401811236,S0038_0
Defensive,3,5.0,99.54079613411449,0,67,180.83038009609675,0.8511871102893529,0.7870646687460661,S0038_0
Balanced,4,7.21282479993272,99.13543614419206,0,67,181.56978674930204,0.9,0.7503610232554215,S0038_0
Aggressive,5,5.0,100.24487034538787,0,67,179.56031004860446,0.85,0.9488644656574254,S0038_0
Adaptive,6,5.0,103.21264290584921,0,67,174.39723945853842,0.8483947355358984,0.6617981985828892,S0038_0
Opportunist,7,5.0,103.2988611195543,0,67,174.2516791077441,0.8894843390600277,0.775599760086797,S0038_0
Adaptive,1,5.0,87.79689945217646,1,66,205.01862949960682,0.9483532074205099,0.8540171343980657,S0039_0
Conservative,2,14.478633629077112,88.11503210444252,0,66,204.2784252596611,0.95,0.6492960960580783,S0039_0
Balanced,3,5.0,89.13959145823947,0,66,201.93047450113932,0.9,0.6242310157682511,S0039_0
Aggressive,4,5.0,90.94649629634601,0,66,197.91856457391853,0.85,0.8056332943275735,S0039_0
Risk_Taker,5,14.16264229314665,92.52261180633094,0,66,194.54703718997624,0.8982965652913295,0.883444515121855,S0039_0
Opportunist,6,5.0,92.38143302911651,0,66,194.84434707055055,0.8451892942279653,0.6263876058864483,S0039_0
Defensive,7,5.0,94.86286484482663,0,66,189.74759016021468,0.917191590470949,0.6817228515255759,S0039_0
Conservative,1,18.533249810371146,87.82574398033776,1,67,204.95129542005134,0.95,0.6046159402725808,S0040_0
Risk_Taker,2,5.0,88.39131181227883,0,67,203.639923776983,0.9208236522880361,0.9691682973057361,S0040_0
Balanced,3,6.02710433908803,89.99134125953123,0,67,200.01924349686888,0.9,0.8372539678601734,S0040_0
Aggressive,4,5.0,90.54267301112282,0,67,198.80128785008114,0.85,0.645443345883225,S0040_0
Defensive,5,5.0,90.18758935789725,0,67,199.58400183610001,0.8355895369173875,0.7544468455895856,S0040_0
Adaptive,6,11.73033393965893,92.34377256418979,0,67,194.92381023839891,0.8472627851648531,0.6868395446452357,S0040_0
Opportunist,7,5.0,93.52214671324377,0,67,192.467780441261,0.9159828622268877,0.6536719183348106,S0040_0
Conservative,1,19.07025801594348,96.95462253586706,1,62,185.65386083929255,0.95,0.8739211495928045,S0041_0
Adaptive,2,5.0,97.1186491841089,0,62,185.34030437220355,0.8795036206439495,0.7195319719658688,S0041_0
Balanced,3,5.0,99.40489979997437,0,62,181.07759311885187,0.9,0.6369280614320969,S0041_0
Defensive,4,5.0,102.30168514651068,0,62,175.95018082274422,0.8997986320995705,0.8853915722008262,S0041_0
Opportunist,5,5.0,103.0212877329069,0,62,174.72117070276602,0.9061066113366182,0.6463801732669744,S0041_0
Aggressive,6,5.0,102.46175769834419,0,62,175.67529978349071,0.85,0.8880878464076969,S0041_0
Risk_Taker,7,5.0,102.97722866301166,0,62,174.79592560122381,0.8021528699242615,0.9305664269063605,S0041_0
Opportunist,1,5.0,94.65733783313847,1,69,190.1595841595537,0.9326530775416382,0.8737005560065112,S0042_0
Conservative,2,5.0,97.3500443859178,0,69,184.89976161329616,0.95,0.9378377944547235,S0042_0
Risk_Taker,3,5.0,99.60997513017993,0,69,180.70479363613796,0.9194509979123578,0.9698707639651464,S0042_0
Balanced,4,5.0,99.62624737326571,0,69,180.67527859962559,0.9,0.9384288816704496,S0042_0
Adaptive,5,5.0,100.46155184491622,0,69,179.17302360396374,0.8409507942716952,0.7253861696563362,S0042_0
Aggressive,6,5.0,102.4275333610334,0,69,175.73399855831886,0.85,0.6263803600439908,S0042_0
Defensive,7,5.0,104.15238456886125,0,69,172.8236955352582,0.8395927102077957,0.876973926529302,S0042_0
Adaptive,1,5.0,86.69602187010855,1,62,207.62198324357166,0.8328375535980088,0.7123615530634201,S0043_0
Risk_Taker,2,5.0,86.20233872389495,0,62,208.81104000732256,0.913168728750371,0.879637065764184,S0043_0
Conservative,3,17.466536346152914,88.18736525146441,0,62,204.11087176347064,0.95,0.8431259285973667,S0043_0
Opportunist,4,5.0,88.81457327917038,0,62,202.66944191040244,0.9072443428161185,0.9990507676220757,S0043_0
Balanced,5,7.706814567302189,89.5765657778517,0,62,200.9454129402514,0.9,0.6323373756400528,S0043_0
Defensive,6,5.0,93.55322650821653,0,62,192.40383973736178,0.9281323332713974,0.7165578602651206,S0043_0
Aggressive,7,5.0,92.72544884704546,0,62,194.1214652914947,0.85,0.6208023521124207,S0043_0
Adaptive,1,7.48027222090467,86.99926134331162,1,59,206.8983083542446,0.9449973515321729,0.7437649690586672,S0044_0
Conservative,2,5.483971082589127,88.02015571715569,0,59,204.49861572434918,0.95,0.8673856163142458,S0044_0
Opportunist,3,5.0,89.7552686275074,0,59,200.54533037722445,0.822613816164115,0.6019433254787016,S0044_0
Balanced,4,5.0,90.11887088479943,0,59,199.7361909139954,0.9,0.9416533162703934,S0044_0
Risk_Taker,5,5.0,90.46879938149733,0,59,198.96362196756817,0.8724047047073216,0.8747282868080147,S0044_0
Aggressive,6,5.0,92.80892439480859,0,59,193.94686574998016,0.85,0.711586806576038,S0044_0
Defensive,7,5.0,93.96006874941214,0,59,191.57074105602564,0.9287103563384213,0.6681589140210117,S0044_0
Risk_Taker,1,6.447588017312892,87.576710618023,1,55,205.5340954572877,0.8397314483515552,0.9061094303981965,S0045_0
Conservative,2,9.951073281926593,88.58350947558156,0,55,203.19809077965894,0.95,0.9747555437978278,S0045_0
Adaptive,3,5.0,87.83849727934222,0,55,204.92153847710716,0.803483896249019,0.8388527648642017,S0045_0
Balanced,4,5.535641455853424,90.48599486866574,0,55,198.92581195715178,0.9,0.8292983906223688,S0045_0
Aggressive,5,5.0,91.51857519682368,0,55,196.6813836566888,0.85,0.6253759917654625,S0045_0
Opportunist,6,5.0,93.04074699957593,0,55,193.4636229874857,0.8412320016527434,0.7009644018182106,S0045_0
Defensive,7,5.0,93.56921099579718,0,55,192.37097126755188,0.8924077431637361,0.6799029575401039,S0045_0
Conservative,1,5.0,97.27934976076152,1,52,185.03413154248344,0.95,0.8895294832784704,S0046_0
Opportunist,2,5.0,96.60325654807828,0,52,186.32912225936832,0.9054045405562521,0.6449441763752394,S0046_0
Balanced,3,5.0,98.37722682506455,0,52,182.9691746851921,0.9,0.7482719685711668,S0046_0
Defensive,4,5.0,99.16321965242052,0,52,181.51891460455045,0.919794180250958,0.9432641066481267,S0046_0
Risk_Taker,5,5.0,101.04546044324599,0,52,178.13764142437677,0.8123799256978365,0.9878688494337761,S0046_0
Aggressive,6,5.0,101.06854872367181,0,52,178.09694734227566,0.85,0.8186449983994083,S0046_0
Adaptive,7,5.736698860985697,101.7664566995232,0,52,176.87556965009603,0.8120468871293728,0.9704337528269448,S0046_0
Adaptive,1,5.0,95.17871684839675,1,61,189.11790992802403,0.868455198176823,0.6862358584461448,S0047_0
Conservative,2,17.446644349048043,96.9079785850824,0,61,185.74322014359757,0.95,0.7850420009917857,S0047_0
Opportunist,3,5.935834840130516,99.93400591097694,0,61,180.1188678059672,0.9185936224824756,0.7569433798457045,S0047_0
Balanced,4,5.0,99.6228296688357,0,61,180.68147692487008,0.9,0.9464723044879463,S0047_0
Risk_Taker,5,5.0,102.0865578478963,0,61,176.32096114768675,0.8967720376578385,0.9745997199962507,S0047_0
Aggressive,6,5.0,101.49340802895433,0,61,177.35141965934287,0.85,0.9844344946804762,S0047_0
Defensive,7,8.504955459812471,101.28073042776651,0,61,177.72383674540748,0.9031219759172375,0.7697589790409308,S0047_0
Adaptive,1,5.0,85.22477468355798,1,61,211.20619053361554,0.8891144836432039,0.8184358473616058,S0048_0
Opportunist,2,5.0,86.58094182959957,0,61,207.89794635666934,0.8619050337962955,0.8845376437748909,S0048_0
Conservative,3,11.930103318382248,87.86256117791419,0,61,204.8654143321811,0.95,0.7681810993572858,S0048_0
Balanced,4,5.942043537884672,89.6082624389843,0,61,200.8743335722695,0.9,0.9298068133943068,S0048_0
Aggressive,5,5.0,92.16708146371862,0,61,195.2974935751401,0.85,0.6483917660434532,S0048_0
Defensive,6,5.0,92.53516342113976,0,61,194.5206485244925,0.8012514351696526,0.6370126653288141,S0048_0
Risk_Taker,7,5.0,94.13110495299438,0,61,191.22265704825773,0.8824080124373173,0.7034636196409507,S0048_0
Defensive,1,5.0,88.23324825241926,1,52,204.00473015008217,0.8497331098307113,0.6877904504812205,S0049_0
Conservative,2,13.325729956796629,88.14051482436557,0,52,204.21936536073056,0.95,0.8691996380031309,S0049_0
Balanced,3,5.0,89.95912736801702,0,52,200.09086933850696,0.9,0.7883968725802878,S0049_0
Adaptive,4,5.0,92.01108064303239,0,52,195.6286120563357,0.8511945898302037,0.7946669108092673,S0049_0
Risk_Taker,5,5.0,92.11374271003469,0,52,195.41058120569795,0.9233173477229396,0.72519945001437,S0049_0
Opportunist,6,11.619045242060732,92.52153520284698,0,52,194.54930098745402,0.8703788620161733,0.7442998467027798,S0049_0
Aggressive,7,5.0,92.73377052356297,0,52,194.10404535881923,0.85,0.9133562723365044,S0049_0
Conservative,1,18.315997828417657,96.62962310996745,1,54,186.27828010376746,0.95,0.9368061400078517,S0050_0
Defensive,2,10.47258829299768,96.12932492189692,0,54,187.24775207383,0.890041682932426,0.794235833644473,S0050_0
Opportunist,3,5.0,96.69118115740912,0,54,186.15968679394626,0.8486872711275849,0.7314386290851201,S0050_0
Adaptive,4,5.0,98.08141742481587,0,54,183.52100196551368,0.904208604091682,0.9247287522931698,S0050_0
Risk_Taker,5,5.0,98.31585717509645,0,54,183.08338570392308,0.9427715016401959,0.7210445460317622,S0050_0
Aggressive,6,5.0,100.01315348821424,0,54,179.97632683506131,0.85,0.8720908934163734,S0050_0
Balanced,7,5.0,99.02946413283696,0,54,181.76408564480377,0.9,0.7400399621966512,S0050_0
Conservative,1,17.022485429525958,97.06698577573479,1,51,185.43895080442184,0.95,0.8620117320512812,S0051_0
Balanced,2,5.0,98.23182020173381,0,51,183.24001289026603,0.9,0.7268789453826668,S0051_0
Defensive,3,5.0,99.62837710483713,0,51,180.67141634816483,0.8132992116986083,0.7550040983615803,S0051_0
Opportunist,4,5.39402150279575,100.17762458387705,0,51,179.6808426509345,0.8034173067408487,0.9485027792980516,S0051_0
Adaptive,5,8.691588830002187,99.18785068526559,0,51,181.47383853609313,0.8579059607935282,0.8947021450033253,S0051_0
Risk_Taker,6,5.0,99.88119462608527,0,51,180.21410404015197,0.8715626535035842,0.8568426827553888,S0051_0
Aggressive,7,5.0,100.8067581870958,0,51,178.55945696212427,0.85,0.660868298724762,S0051_0
Risk_Taker,1,5.0,87.39767105179214,1,57,205.95514483827768,0.8130403538329795,0.9970036218846685,S0052_0
Defensive,2,6.732603418678913,88.05419676380409,0,57,204.4195581987201,0.8208491106439314,0.6861898583622125,S0052_0
Conservative,3,11.708765395199379,88.47441525021823,0,57,203.44864613225687,0.95,0.8900904533816261,S0052_0
Balanced,4,5.783133725627194,90.15491915073677,0,57,199.6563267934881,0.9,0.8427504431143434,S0052_0
Aggressive,5,5.0,92.29851537422323,0,57,195.01938819946577,0.85,0.9252795912819524,S0052_0
Opportunist,6,13.44941568517026,93.21940678273197,0,57,193.0928400129482,0.9397789478876419,0.9090298559517274,S0052_0
Adaptive,7,5.0,92.50784070081664,0,57,194.57810131159076,0.8957225351564052,0.9266246669087048,S0052_0
Defensive,1,5.0,86.03268375249418,1,56,209.2228117837619,0.9268969340733413,0.877144008018372,S0053_0
Opportunist,2,5.0,86.59236148975477,0,56,207.87052911277496,0.8847618221130397,0.6680930944616302,S0053_0
Conservative,3,13.118899240615528,88.22455565568536,0,56,204.02483034597233,0.95,0.7795563993039778,S0053_0
Balanced,4,5.0,89.14901293101225,0,56,201.9091340240554,0.9,0.7844555768311068,S0053_0
Risk_Taker,5,5.0,88.96257683665087,0,56,202.33226869148362,0.8225318637845803,0.7200672044045716,S0053_0
Aggressive,6,5.0,90.45835607286512,0,56,198.98659207890998,0.85,0.8245623290820998,S0053_0
Adaptive,7,5.0,93.35630347380362,0,56,192.80969072485732,0.8236989698851407,0.6598280554450476,S0053_0
Risk_Taker,1,7.603003294786308,86.21374489285535,1,52,208.78341408751038,0.8068957651982962,0.9591850411042355,S0054_0
Conservative,2,7.828547460406243,88.18838349670602,0,52,204.10851504804293,0.95,0.8840241455774812,S0054_0
Defensive,3,9.082667886333464,89.43215751398553,0,52,201.26988434987865,0.8439693471951131,0.9611044254505295,S0054_0
Balanced,4,6.185624281922236,90.81261211751784,0,52,198.2103540497959,0.9,0.6464764546946045,S0054_0
Opportunist,5,5.524957181966771,91.96061308348861,0,52,195.73597213470376,0.8360829834049905,0.9727567383723297,S0054_0
Aggressive,6,5.0,91.75979768063912,0,52,196.16433835923672,0.85,0.8470376285308951,S0054_0
Adaptive,7,5.502308848187725,93.42934225413057,0,52,192.6589609401238,0.8257414560249565,0.7193629848049563,S0054_0
Conservative,1,11.392959431968396,88.28880081012873,1,61,203.8763674988662,0.95,0.8586575144446683,S0055_0
Defensive,2,7.658667608727546,90.56779911100533,0,61,198.74613468235128,0.9253234939338093,0.743479153825223,S0055_0
Risk_Taker,3,8.982167248233766,90.6450623784613,0,61,198.57672914213896,0.8570963011711957,0.9773436865482948,S0055_0
Aggressive,4,5.0,91.8753696287127,0,61,195.91757913727812,0.85,0.8064060547123074,S0055_0
Balanced,5,5.0,90.64837646446605,0,61,198.56946921775216,0.9,0.9285921495216882,S0055_0
Opportunist,6,5.0,91.84842787987152,0,61,195.97504731972316,0.8120840843675546,0.7978973687243274,S0055_0
Adaptive,7,5.0,91.01421580569296,0,61,197.77130243508725,0.8920460335772732,0.7973826046547535,S0055_0
Risk_Taker,1,15.048766629968043,87.79225798562639,1,67,205.02946857736603,0.913391732631084,0.6282822000107041,S0056_0
Conservative,2,18.049342075189045,88.33712082428053,0,67,203.76484802810646,0.95,0.6308266842688951,S0056_0
Balanced,3,9.79380079200938,89.20374956927964,0,67,201.7852398235838,0.9,0.9877211226112946,S0056_0
Defensive,4,5.0,89.31142732746405,0,67,201.54195872385125,0.8965201470210755,0.8152508630393631,S0056_0
Opportunist,5,7.489624574645876,89.00216621670516,0,67,202.2422685328024,0.8117968871060024,0.7776725365842939,S0056_0
Adaptive,6,9.626430536377878,89.45954106316849,0,67,201.2082756750337,0.8468592483414046,0.8065492769257657,S0056_0
Aggressive,7,5.0,92.00349178774826,0,67,195.6447483702677,0.85,0.8052227764176714,S0056_0
Defensive,1,5.0,86.92146461537476,1,64,207.0834871415195,0.8244366115958539,0.7959353462920314,S0057_0
Opportunist,2,11.52622164392486,88.05103622229923,0,64,204.42689572165918,0.912872592714781,0.7263570684174923,S0057_0
Conservative,3,9.485868760092675,87.99782433997791,0,64,204.5505117314872,0.95,0.7750086266304088,S0057_0
Balanced,4,5.0,89.14450832232372,0,64,201.91933680217977,0.9,0.6690200403945407,S0057_0
Adaptive,5,5.0,90.36067056293014,0,64,199.2017089720932,0.8569891490714512,0.9151537958198744,S0057_0
Aggressive,6,5.0,92.58232560005014,0,64,194.4215581466259,0.85,0.7354700054375424,S0057_0
Risk_Taker,7,5.0,93.64809275168504,0,64,192.2089331571157,0.8104475639525276,0.7839404242356915,S0057_0
Risk_Taker,1,5.0,86.14318347710659,1,55,208.95443230030708,0.9220414000168912,0.8234476940580648,S0058_0
Defensive,2,5.0,86.60204692011715,0,55,207.84728121499754,0.8809351995202412,0.7763794400408363,S0058_0
Conservative,3,18.412775401520825,88.61571597664356,0,55,203.12424045351347,0.95,0.8191895682506191,S0058_0
Balanced,4,5.0,89.21192432294636,0,55,201.76674964257202,0.9,0.8050820555356721,S0058_0
Opportunist,5,5.0,90.027913396632,0,55,199.93798946220375,0.8036256490728579,0.9197659188476598,S0058_0
Adaptive,6,5.0,92.05317003543418,0,55,195.5391649529422,0.8005687570710898,0.7033626188233857,S0058_0
Aggressive,7,5.0,93.08114423842434,0,55,193.37965972886605,0.85,0.6820218977974498,S0058_0
Defensive,1,5.0,94.55116878890412,1,70,190.3731094026662,0.9491153039328549,0.9049304629297419,S0059_0
Risk_Taker,2,5.0,95.4420902971739,0,70,188.59603707289077,0.9184690849489145,0.7227450140598404,S0059_0
Conservative,3,8.92808902995321,97.35731131705978,0,70,184.88596035052876,0.95,0.9774615630032011,S0059_0
Balanced,4,9.456892494875396,99.72386935798266,0,70,180.49841142229144,0.9,0.645547434973585,S0059_0
Aggressive,5,5.0,101.20058479086818,0,70,177.86458484599814,0.85,0.6105127390721676,S0059_0
Opportunist,6,5.0,101.10059133993546,0,70,178.0405016571834,0.8056389073921681,0.7714050589679236,S0059_0
Adaptive,7,5.0,103.99846359528394,0,70,173.07948000124352,0.8601080070978877,0.7020286984507486,S0059_0
Conservative,1,12.851167927845788,88.63122071563268,1,56,203.08870683110405,0.95,0.944759184995222,S0060_0
Adaptive,2,5.0,90.52571758238778,0,56,198.83852324747534,0.8518039936411534,0.6712356751992734,S0060_0
Balanced,3,5.0,90.82701384697839,0,56,198.1789253836492,0.9,0.6991791090264606,S0060_0
Risk_Taker,4,12.757736484639855,90.55198917876324,0,56,198.7808347806175,0.8404357270679418,0.7952204169023719,S0060_0
Aggressive,5,5.0,92.37588934491396,0,56,194.8560401166091,0.85,0.8735988862993245,S0060_0
Defensive,6,5.0,92.00487990893009,0,56,195.6417965853233,0.9235677479503077,0.6273097927613684,S0060_0
Opportunist,7,5.0,92.51029755450254,0,56,194.57293377956415,0.8445691582425053,0.6565683726785109,S0060_0
Defensive,1,5.0,86.1381786239568,1,66,208.96657309856133,0.8500004592836802,0.7787920641205375,S0061_0
Adaptive,2,5.0,87.38236918121783,0,66,205.99121045425903,0.9461341554941998,0.9465495515976899,S0061_0
Conservative,3,5.0,88.49065937299903,0,66,203.41129931157798,0.95,0.7594543055959669,S0061_0
Balanced,4,5.0,90.1656932286542,0,66,199.63246946211788,0.9,0.8027767777086374,S0061_0
Opportunist,5,7.252469854074517,89.2220950888218,0,66,201.7437494835865,0.9005793699900316,0.8323198591335883,S0061_0
Aggressive,6,5.0,91.95761424903479,0,66,195.74235529048573,0.85,0.8834007068620732,S0061_0
Risk_Taker,7,5.0,92.00509263332376,0,66,195.6413442431609,0.8122662755141336,0.9163577703811819,S0061_0
Conservative,1,5.0,96.64212239696022,1,57,186.25418765188638,0.95,0.7798548398701363,S0062_0
Defensive,2,5.0,97.11020520997197,0,57,185.35642017314603,0.900378661883687,0.711326643511376,S0062_0
Balanced,3,5.0,98.3206388370355,0,57,183.07448174573642,0.9,0.7048077360642342,S0062_0
Risk_Taker,4,6.715556956577917,101.044456357776,0,57,178.13941158994407,0.8120932463969889,0.9861000313623206,S0062_0
Opportunist,5,5.0,102.0199468232383,0,57,176.43608490785772,0.8406180051982073,0.9668657445118845,S0062_0
Aggressive,6,5.0,101.54721351787396,0,57,177.25744879086918,0.85,0.696083260285599,S0062_0
Adaptive,7,5.0,102.2971718093592,0,57,175.95794372052399,0.9414482119173959,0.8513905071757049,S0062_0
Conservative,1,8.982311579511006,88.31613009918142,1,70,203.81327827414435,0.95,0.9064699993112837,S0063_0
Adaptive,2,5.0,90.40769487942399,0,70,199.09809694856676,0.8372140880105458,0.720266888139208,S0063_0
Balanced,3,5.0,90.848801516646,0,70,198.13139743733333,0.9,0.6457410737888999,S0063_0
Risk_Taker,4,7.847992045107924,93.10890527908339,0,70,193.32200229448557,0.8829584587179354,0.8954547672990918,S0063_0
Aggressive,5,5.0,93.10968845465317,0,70,193.32037620087695,0.85,0.683592264096939,S0063_0
Opportunist,6,5.0,93.05971128396389,0,70,193.42419777205748,0.9263097592645696,0.9025420195843279,S0063_0
Defensive,7,5.0,94.56049979824824,0,70,190.35432382870562,0.9291936987540558,0.9847852286012482,S0063_0
Conservative,1,13.16777469930427,88.0511171435298,1,69,204.42670784810915,0.95,0.9454098613902375,S0064_0
Aggressive,2,5.0,91.06117474920866,0,69,197.66931460717208,0.85,0.6171240940622392,S0064_0
Balanced,3,5.0,90.63761687783544,0,69,198.59304138877604,0.9,0.981406486875975,S0064_0
Defensive,4,5.0,90.32023681399131,0,69,199.29088579638952,0.8958220605624386,0.8563342216711716,S0064_0
Risk_Taker,5,5.0,91.30763212840552,0,69,197.1357659859877,0.9324761263977903,0.8830044269968068,S0064_0
Adaptive,6,9.362903696923473,92.91584032953789,0,69,193.72369593990328,0.8299482754223839,0.6341003917575955,S0064_0
Opportunist,7,5.0,95.07427594887731,0,69,189.32565954726635,0.8781310947069345,0.8639217780336508,S0064_0
Conservative,1,5.0,97.30994990426176,1,63,184.97594560175267,0.95,0.8994587827919533,S0065_0
Balanced,2,8.010380565393323,98.94200632491103,0,63,181.92475237353324,0.9,0.6826797211168681,S0065_0
Opportunist,3,5.0,99.46610820848332,0,63,180.96616349230808,0.9242346388751411,0.8325253347115134,S0065_0
Aggressive,4,5.0,101.53391937675623,0,63,177.28065764120075,0.85,0.7012767308993433,S0065_0
Risk_Taker,5,5.0,103.41540619690146,0,63,174.05530434922102,0.9168199813834678,0.8110147084507416,S0065_0
Adaptive,6,5.0,102.55609435368966,0,63,175.5137041190611,0.863369003641287,0.8011111121123426,S0065_0
Defensive,7,5.627157661073447,102.6448334302846,0,63,175.36196804513722,0.9459544324665877,0.832591156926376,S0065_0
Conservative,1,13.48384990357643,87.9280070374969,1,63,204.71293057198375,0.95,0.8599435629469849,S0066_0
Balanced,2,5.0,89.48549882293848,0,63,201.1499096140248,0.9,0.7421929923807303,S0066_0
Risk_Taker,3,5.0,90.73627877007641,0,63,198.3771016840086,0.9128897062455139,0.7304488375247256,S0066_0
Adaptive,4,5.0,89.82955512216404,0,63,200.37948507616267,0.8553046551549356,0.6823404005440795,S0066_0
Aggressive,5,5.0,90.52369417604103,0,63,198.8429677316911,0.85,0.8628391730410263,S0066_0
Defensive,6,5.0,92.85637005653616,0,63,193.8477671380067,0.8966793466091602,0.6919011162127522,S0066_0
Opportunist,7,5.0,94.60722928146583,0,63,190.2603018469997,0.8534203095599838,0.6938696051894915,S0066_0
Adaptive,1,7.781477987042852,92.98027587410415,1,56,193.58944497402985,0.8015774872053066,0.9923296409152009,S0067_0
Conservative,2,8.283866324047095,96.80362623418227,0,56,185.94344757762835,0.95,0.9207448480675751,S0067_0
Opportunist,3,5.0,96.83574868906548,0,56,185.88176622454853,0.8401453335182975,0.8835502990758071,S0067_0
Balanced,4,9.800330602849442,98.7171025502399,0,56,182.33922527091286,0.9,0.9508961375987192,S0067_0
Risk_Taker,5,5.0,100.89351165985563,0,56,178.40592228253257,0.9363927024843874,0.8973706357049895,S0067_0
Defensive,6,5.0,100.36551997658016,0,56,179.34446017118447,0.8484545610133504,0.9995075383579926,S0067_0
Aggressive,7,5.0,102.09279942550553,0,56,176.31018153375385,0.85,0.9269379580949879,S0067_0
Risk_Taker,1,5.0,84.82093432889306,1,63,212.21176284388736,0.8656248119849761,0.9418068705789269,S0068_0
Opportunist,2,12.701672139447146,85.97607034837172,0,63,209.36058053205613,0.9306106831279295,0.8149189291715971,S0068_0
Conservative,3,7.463623180971762,88.33195617203727,0,63,203.77676188833408,0.95,0.8468738754678787,S0068_0
Balanced,4,5.0,89.33467542697788,0,63,201.48951024860654,0.9,0.7944512465405477,S0068_0
Adaptive,5,5.0,90.90433553726258,0,63,198.01035774164615,0.9336449466656246,0.8738334711107172,S0068_0
Aggressive,6,5.0,91.06945328839066,0,63,197.65134575914493,0.85,0.9900402031440245,S0068_0
Defensive,7,5.0,93.55890412796367,0,63,192.3921637151798,0.8156445315598541,0.8325637929638043,S0068_0
Defensive,1,5.0,86.08230552761196,1,61,209.10220619295887,0.8554715365084771,0.9795562058264682,S0069_0
Adaptive,2,8.96313052815455,85.39618389380001,0,61,210.78225254637925,0.8678647253775538,0.7326059483388151,S0069_0
Risk_Taker,3,16.889457066894714,86.41293512173618,0,61,208.30214799025273,0.8892680812369741,0.8088139597955046,S0069_0
Opportunist,4,8.406570822574395,85.3496661227251,0,61,210.8971343147099,0.9207955027539176,0.6824405621427718,S0069_0
Conservative,5,5.723782471260538,88.211608198541,0,61,204.0547765492129,0.95,0.9905206043504496,S0069_0
Balanced,6,5.0,89.1320397250637,0,61,201.94758310841667,0.9,0.6896003414450126,S0069_0
Aggressive,7,5.0,92.62745956231689,0,61,194.32682365524832,0.85,0.8393540525015329,S0069_0
Adaptive,1,5.0,88.10941589579849,1,69,204.29144623189282,0.8937747386574642,0.9570925039394389,S0070_0
Conservative,2,5.0,88.54026023918217,0,69,203.29734689479,0.95,0.9332722445423632,S0070_0
Risk_Taker,3,9.233490548466236,88.60674287357513,0,69,203.1448106120158,0.9387540302005755,0.8638042386242183,S0070_0
Opportunist,4,5.0,89.95847175329546,0,69,200.09232759493386,0.9126774689142074,0.962260703857458,S0070_0
Defensive,5,5.0,90.28436418070878,0,69,199.3700699267492,0.8255318697222549,0.9350224611520026,S0070_0
Balanced,6,5.0,89.416899244622,0,69,201.3042294248714,0.9,0.8014867333541029,S0070_0
Aggressive,7,5.0,92.00153753590573,0,69,195.64890416070585,0.85,0.9294900966170302,S0070_0
Defensive,1,5.0,87.11243462416404,1,54,206.6295136585127,0.8660507975450731,0.8325115080578429,S0071_0
Conservative,2,5.0,88.0742307435393,0,54,204.37305949811423,0.95,0.6755142115953856,S0071_0
Risk_Taker,3,5.0,88.61423737613778,0,54,203.12762974640322,0.8213280568292262,0.7957477210098393,S0071_0
Balanced,4,5.0,89.18667658130421,0,54,201.8238675323984,0.9,0.8626524444483208,S0071_0
Aggressive,5,5.0,91.02604759481551,0,54,197.74559563569593,0.85,0.9693962943031731,S0071_0
Opportunist,6,5.0,93.00520074824767,0,54,193.53756408443795,0.9275968603372948,0.9619780945545033,S0071_0
Adaptive,7,5.0,93.23855666312717,0,54,193.05318147549593,0.8166371813793236,0.6655768247527144,S0071_0
